index,group,owner,study,year,location,variety,rate_n_kgha,date,W,N
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.0038202458203,1991-08-13,12.141538541814821,1.0489226546709407
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.00382024582,1991-08-13,11.388073909407494,2.256443917084742
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.00382024582,1991-08-13,13.739959027873736,2.0607335479872484
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.0038202458203,1991-08-13,11.754042437142132,1.746220255897709
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.00382024582,1991-08-13,12.442922937674702,1.5806297059570704
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,179.3358801638802,1991-08-13,11.700223214584895,1.6608651380313308
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,179.3358801638802,1991-08-13,11.818624327319872,0.7921723792707331
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,134.50191012291,1991-08-13,10.876794657659232,0.862396806139021
86,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,224.16985020485,1991-08-13,10.769156772969009,1.2418054779269445
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,0,1991-09-05,10.023232648923463,0.7780209448062342
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.0038202458203,1991-09-05,15.915670578347328,0.7698986518460832
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.00382024582,1991-09-05,17.623692395476695,1.0519293587826268
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.00382024582,1991-09-05,17.86869586950607,0.9911569357179608
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.0038202458203,1991-09-05,17.403232701730072,0.9334760768543557
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,269.00382024582,1991-09-05,16.458119226142536,0.882602622410545
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,179.3358801638802,1991-09-05,17.858496148050477,0.9583031626195082
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,179.3358801638802,1991-09-05,17.060664969008478,0.807776334116754
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,134.50191012291,1991-09-05,16.246886917767704,0.8493794011332318
87,3,Bohman,blcmr,1991,Minnesota,Russet Burbank,224.16985020485,1991-09-05,16.93787601456269,1.1300966667579215
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,0,1992-06-25,2.4627518594850555,1.664238575703333
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-06-25,3.1254415488894765,3.851313512445135
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-06-25,3.7192425997951784,3.4874235446084505
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-06-25,4.441850833102419,3.346383302211267
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-06-25,3.6012001025414695,3.6408741085306358
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-06-25,4.369733450359966,3.8621455664912023
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-06-25,3.378031205857479,3.695270935736219
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-06-25,4.383726599539397,3.1623625173632854
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,134.50191012291,1992-06-25,3.850560791096045,3.555458231677118
90,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.33588016388,1992-06-25,4.135083478201954,3.369708596004871
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,0,1992-07-17,5.116381138162174,0.9959249878692231
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-07-17,9.186522877771727,2.1034865068015804
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-07-17,9.378835543482902,2.4048965221110166
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-07-17,10.146651240020637,2.348016936514978
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-07-17,9.321428765052158,2.3291454553970445
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-07-17,9.396775284335316,2.233161260075163
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-07-17,10.297344278586953,1.9687060049346974
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-07-17,9.052334333538717,1.6375967824518916
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,134.50191012291,1992-07-17,9.572583455713183,1.6866761893589512
91,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,224.16985020485,1992-07-17,10.189706674108852,1.965447318592715
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,0,1992-08-05,6.960574280541538,0.8976433228066409
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-08-05,14.29429287307383,1.722312709034122
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-08-05,14.81812843027328,1.8205550825855306
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-08-05,15.855041080233622,1.6366378454322472
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-08-05,12.58644058428187,1.8136829014483273
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-08-05,12.726369554167043,1.7812920431475794
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-08-05,14.99752471794892,1.5499903654593554
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-08-05,12.600793329685049,1.2384355429301244
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,134.50191012291,1992-08-05,13.199975406167683,1.281860647563401
92,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,224.16985020485,1992-08-05,15.08004775003971,1.6184064540189647
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,0,1992-08-26,8.438799259462021,1.1682921507763937
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-08-26,16.414755278501502,1.7218328996818284
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-08-26,13.942677931378753,1.615481032022911
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-08-26,17.8104557402069,1.491122196160751
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-08-26,14.99035044683831,1.5093678969497486
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-08-26,17.200510996103787,1.5556955729324127
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-08-26,16.680262714565693,1.5406518005487009
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-08-26,14.014432691606467,1.1983493784953634
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,134.50191012291,1992-08-26,15.223565116434752,1.2646684494697196
93,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,224.16985020485,1992-08-26,15.636178875828165,1.5654706789816417
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,0,1992-09-08,8.473160860091223,0.6238527391933862
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-09-08,15.334971181736128,1.6902574174293086
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-09-08,16.29023298787495,1.5269798493263989
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-09-08,15.551115776840348,1.6676823178563067
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.0038202458203,1992-09-08,16.004995311503485,1.5432394923474333
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,269.00382024582,1992-09-08,15.985784696566206,1.5919668368687876
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-09-08,14.221576873162551,1.5180880023388177
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,179.3358801638802,1992-09-08,13.728500145200213,1.1553194798865518
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,134.50191012291,1992-09-08,13.983100660440487,1.4937419786210198
94,3,Bohman,blcmr,1992,Minnesota,Russet Burbank,224.16985020485,1992-09-08,14.501645588495466,1.4725487149609333
95,3,Bohman,chloro,2016,Minnesota,Russet Burbank,44.83397004097,2016-06-27,1.5048531454016214,3.0166636877400577
95,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-06-27,2.118724393727481,4.486460570676773
95,3,Bohman,chloro,2016,Minnesota,Russet Burbank,309.9251894706073,2016-06-27,1.982381648982173,4.597818596926586
95,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-06-27,2.0011586761093803,4.581506586617795
96,3,Bohman,chloro,2016,Minnesota,Russet Burbank,44.83397004097,2016-07-12,4.8048217580046275,1.7971774015844522
96,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-07-12,4.820809957312127,3.0409139275850103
96,3,Bohman,chloro,2016,Minnesota,Russet Burbank,309.9251894706073,2016-07-12,5.462867504791059,3.4386231859795866
96,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-07-12,5.530977194426879,2.881243676165928
97,3,Bohman,chloro,2016,Minnesota,Russet Burbank,44.83397004097,2016-07-25,8.673972183844658,1.2162142814729828
97,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-07-25,10.064239561116239,2.0835863674274853
97,3,Bohman,chloro,2016,Minnesota,Russet Burbank,309.9251894706073,2016-07-25,11.006037565154042,2.701714886428007
97,3,Bohman,chloro,2016,Minnesota,Russet Burbank,189.6007486443645,2016-07-25,10.312188517784625,2.3815113367937397
98,3,Bohman,chloro,2016,Minnesota,Russet Burbank,44.83397004097,2016-08-02,9.412857585757457,1.0827623297222482
98,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-08-02,9.964673247304885,1.7332646869562707
98,3,Bohman,chloro,2016,Minnesota,Russet Burbank,309.9251894706073,2016-08-02,11.080083587469877,2.5670386329496107
98,3,Bohman,chloro,2016,Minnesota,Russet Burbank,234.43471868533447,2016-08-02,10.40861873922008,2.0238194192985857
99,3,Bohman,chloro,2016,Minnesota,Russet Burbank,44.83397004097,2016-08-09,9.909298848315602,1.0313525085648851
99,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-08-09,11.654723114012178,1.6953453002802727
99,3,Bohman,chloro,2016,Minnesota,Russet Burbank,309.9251894706073,2016-08-09,12.029492225644345,2.3817190360631204
99,3,Bohman,chloro,2016,Minnesota,Russet Burbank,234.43471868533447,2016-08-09,10.643637735088943,2.150915054959456
100,3,Bohman,chloro,2016,Minnesota,Russet Burbank,44.83397004097,2016-09-13,10.65549027788482,0.9217484540979969
100,3,Bohman,chloro,2016,Minnesota,Russet Burbank,167.18376362387949,2016-09-13,13.38936676575981,1.2418002057264932
100,3,Bohman,chloro,2016,Minnesota,Russet Burbank,309.9251894706073,2016-09-13,16.216491125767142,1.538014078930781
100,3,Bohman,chloro,2016,Minnesota,Russet Burbank,234.43471868533447,2016-09-13,17.784886790492827,1.5825231290390798
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,44.83397004097,2020-06-24,2.158394488468949,3.1173737439639284
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,136.94856113019733,2020-06-24,2.7585179500027444,4.050090996567808
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,233.0572190220642,2020-06-24,2.262753670442237,4.568174549749736
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,196.21138258637325,2020-06-24,2.211833681103007,4.785689802971108
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,196.21138258637325,2020-06-24,3.052852260566724,4.2474789042603
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,196.21138258637325,2020-06-24,2.449347421783644,4.370504053534562
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,196.21138258637325,2020-06-24,2.965843887273406,4.1326583158426615
101,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,185.00289007613077,2020-06-24,2.3580412059425324,4.329443805846565
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,56.0424625512125,2020-07-07,5.213852805000787,1.6991229800588181
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,146.84631535452553,2020-07-07,5.211332259918937,3.007334876071879
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,273.2901616463399,2020-07-07,5.109762293694797,3.598590120660874
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,232.4852235209177,2020-07-07,4.530987885172237,3.5791510623569565
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,232.4852235209177,2020-07-07,6.278347950682885,2.973774587518885
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,232.4852235209177,2020-07-07,5.596536206412233,3.4628815113280345
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,232.4852235209177,2020-07-07,5.808183085213665,3.3448363018613203
102,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,210.0682385004327,2020-07-07,5.265202881077707,3.1845018981391147
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,56.0424625512125,2020-07-22,8.35201945184873,1.176623077174452
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,147.39800908740074,2020-07-22,9.647819845487211,1.826873385673897
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,296.70019538600036,2020-07-22,8.319667207560533,2.7936622439531655
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,255.67457976742804,2020-07-22,8.712475592785701,2.4683570315401164
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,255.67457976742804,2020-07-22,9.890499200481088,2.393362743548199
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,255.67457976742804,2020-07-22,8.873909025167606,2.3694096868005445
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,255.67457976742804,2020-07-22,8.823551930321115,2.5830934299773984
103,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,222.04910223670052,2020-07-22,9.4657879712822,2.026557763146408
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,56.0424625512125,2020-08-04,12.838294067131097,1.0226675002894634
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,147.39800908740074,2020-08-04,13.804032068444728,1.4178093302378318
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,319.1171804064853,2020-08-04,12.722354420188974,2.223050880542065
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,255.67457976742804,2020-08-04,13.615472507816897,1.850684456677511
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,278.09156478791306,2020-08-04,15.026635375840588,1.8585124489987628
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,278.09156478791306,2020-08-04,15.892373170069225,1.945761029606584
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,278.09156478791306,2020-08-04,15.114844016915267,2.0240485220593163
104,3,Bohman,esn-nni,2020,Minnesota,Russet Burbank,233.25759474694303,2020-08-04,13.473863864809413,1.5648624998130523
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,44.83397004097,2019-06-25,2.0315965958792765,2.882839927017356
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,89.66794008194,2019-06-25,2.434166489574635,3.9896675723423893
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-06-25,1.9798700721052858,4.293794060927245
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,224.16985020485,2019-06-25,1.9126554909238296,4.89055240395234
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-06-25,2.050732419703176,4.362806902748479
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-06-25,2.106345907691393,3.849948726940284
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-06-25,1.9935940457539907,4.666386629647603
105,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-06-25,1.9815743564146002,4.127651431302565
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,44.83397004097,2019-07-09,4.82082376006687,1.5804469076613505
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,100.87643259218251,2019-07-09,5.650492645822718,1.9203021153392899
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,179.33588016388,2019-07-09,5.38589111895602,2.2075039255078814
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,246.586835225335,2019-07-09,5.647236456093992,2.6551850885325465
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-07-09,5.320162903372105,1.9672237267155839
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-07-09,5.57391260292156,1.883526903299934
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-07-09,4.96115166308395,2.0025145301175797
106,3,Bohman,nni,2019,Minnesota,Russet Burbank,179.33588016388,2019-07-09,5.119055788551725,2.2430932906620487
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,44.83397004097,2019-07-23,9.18681068895714,0.9282920135762673
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,123.2934176126675,2019-07-23,10.092200387585386,1.415301328640249
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,201.75286518436502,2019-07-23,9.89769321229419,1.6615124558313523
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,280.2123127560625,2019-07-23,8.905627881639873,1.962356030584141
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-07-23,8.629517704059465,1.2865191360370611
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,179.33588016388,2019-07-23,9.76292194862324,1.2908940398795201
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,179.33588016388,2019-07-23,9.159023814980705,1.2702929724321423
107,3,Bohman,nni,2019,Minnesota,Russet Burbank,201.75286518436502,2019-07-23,8.693190154734644,1.6345971319117356
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,44.83397004097,2019-08-06,9.758620968867815,0.8595201691962366
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-08-06,11.801094668866066,1.3646820847063887
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,246.586835225335,2019-08-06,12.727129228692277,1.353760573337947
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,336.254775307275,2019-08-06,11.101414052032945,1.823138299219292
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-08-06,9.695944751465293,1.0878808425056092
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,224.16985020485,2019-08-06,10.869984605079564,1.4321173475967865
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,269.00382024582,2019-08-06,14.52140364533555,1.5448301361585974
108,3,Bohman,nni,2019,Minnesota,Russet Burbank,291.420805266305,2019-08-06,12.57355144209054,1.6874215777837613
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,44.83397004097,2019-08-21,10.918277072233412,0.6758208236788735
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-08-21,14.34913801281589,0.9622835980302482
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,246.586835225335,2019-08-21,13.72611433895211,1.1690195903692129
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,336.254775307275,2019-08-21,13.587993373803762,1.3538832436825035
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-08-21,12.123929215283653,0.8242217640853481
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,246.586835225335,2019-08-21,13.350191651159303,1.1726944224445157
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,336.254775307275,2019-08-21,12.424514353085792,1.3746468749947534
109,3,Bohman,nni,2019,Minnesota,Russet Burbank,291.420805266305,2019-08-21,12.258938426605347,1.3019709353457394
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,44.83397004097,2019-09-16,10.667677437889918,0.8603914924084618
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-09-16,13.39290419325596,0.9026234445084149
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,246.586835225335,2019-09-16,14.01461188806943,1.0649675856391267
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,336.254775307275,2019-09-16,13.167821262006402,1.054645521298283
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,156.918895143395,2019-09-16,11.628668211381418,0.7750468466341479
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,246.586835225335,2019-09-16,13.488054793511,1.014248441877172
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,336.254775307275,2019-09-16,11.902698701159688,1.1614790338592003
110,3,Bohman,nni,2019,Minnesota,Russet Burbank,291.420805266305,2019-09-16,13.216873016533663,1.1440300606073341
121,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,115.14419248636194,2018-06-26,3.910960030170081,4.380234742869425
121,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,185.45441493175372,2018-06-26,4.504820668772213,4.724659570517021
121,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,255.7646373771456,2018-06-26,3.6319006940352687,4.894317733307035
122,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,125.76915688374946,2018-07-10,7.460091752401524,1.9715003937014546
122,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,217.91283623677126,2018-07-10,9.40133291599115,2.659115613743406
122,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,310.0565155897931,2018-07-10,8.691435259669307,2.963004703666584
123,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,127.35138795141457,2018-07-18,8.351531263788887,1.5576320375518224
123,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,232.28579088234397,2018-07-18,8.318821657003086,2.468832684091765
123,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,337.2201938132734,2018-07-18,9.45360758731872,2.9020598776298376
124,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,127.35138795141457,2018-08-01,13.414493897195053,1.3074347388020198
124,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,254.70277590282896,2018-08-01,14.63180534182608,1.9623665845633835
124,3,Bohman,sanjay,2018,Minnesota,Russet Burbank,382.05416385424337,2018-08-01,11.96376939024205,2.2739517082430867
